title,author,binding,in_stock,category,product_url,price_idr,original_price_idr,discount_percent
Days at the Morisaki Bookshop,"Yagisawa, Satoshi",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781786583239/days-at-the-morisaki-bookshop?path=1_32,258000.0,258000.0,0.0
The Housemaid,"McFadden, Freida",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781538742570/the-housemaid?path=1_32,258000.0,258000.0,0.0
Project Hail Mary,"Weir, Andy",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780593135228/project-hail-mary?path=1_32,225000.0,358000.0,37.0
Batman: Hush: DC Compact Comics Edition,"Loeb, Jeph",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781779527264/batman-hush-dc-compact-comics-edition?path=1_32,198000.0,198000.0,0.0
Strange Pictures,Uketsu,Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780063433083/strange-pictures?path=1_32,360000.0,360000.0,0.0
Strange Houses,Uketsu,Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780063433151/strange-houses?path=1_32,360000.0,360000.0,0.0
Madonna in a Fur Coat,"Ali, Sabahattin",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780241422267/madonna-in-a-fur-coat?path=1_32,225000.0,225000.0,0.0
Watchmen: DC Compact Comics Edition,"Moore, Alan",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781779527325/watchmen-dc-compact-comics-edition?path=1_32,198000.0,198000.0,0.0
An Offer from a Gentleman [Tv Tie-In]: Benedict's ...,"Quinn, Julia",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780063484948/an-offer-from-a-gentleman-tv-tie-in-benedict-s-story-the-inspiration-for-bridgerton-season-four?path=1_32,238000.0,238000.0,0.0
"Jujutsu Kaisen, Vol. 26","Akutami, Gege",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781974754977/jujutsu-kaisen-vol-26?path=1_32,238000.0,238000.0,0.0
There are Rivers in the Sky,"Shafak, Elif",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780241988749/there-are-rivers-in-the-sky?path=1_32,250000.0,250000.0,0.0
Good Material,"Alderton, Dolly",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780241993163/good-material?path=1_32,250000.0,250000.0,0.0
The Seven Year Slip,"Poston, Ashley",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780593336502/the-seven-year-slip?path=1_32,205000.0,290000.0,29.0
I Decided to Live as Me,Unknown Author,Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780593994917/i-decided-to-live-as-me?path=1_32,268000.0,268000.0,0.0
Supergirl: Woman of Tomorrow: DC Compact Comics,"King, Tom",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781799506904/supergirl-woman-of-tomorrow-dc-compact-comics?path=1_32,198000.0,198000.0,0.0
Happy Place,Emily Henry,Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780593817704/happy-place?path=1_32,235000.0,235000.0,0.0
All The Lovers In The Night,"Kawakami, Mieko",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781509898299/all-the-lovers-in-the-night?path=1_32,265000.0,265000.0,0.0
Superman: Birthright: DC Compact Comics Edition,"Waid, Mark",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781799501916/superman-birthright-dc-compact-comics-edition?path=1_32,185000.0,228000.0,19.0
What You Are Looking for Is in the Library,"Aoyama, Michiko",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781804994139/what-you-are-looking-for-is-in-the-library?path=1_32,250000.0,250000.0,0.0
Everything I Know About Love,"Alderton, Dolly",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780241982105/everything-i-know-about-love?path=1_32,275000.0,275000.0,0.0
Days at the Torunka Café,"Yagisawa, Satoshi",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780063445857/days-at-the-torunka-caf?path=1_32,258000.0,258000.0,0.0
All-Star Superman: DC Compact Comics Edition,"Morrison, Grant",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781779527257/all-star-superman-dc-compact-comics-edition?path=1_32,198000.0,198000.0,0.0
The Boyfriend,"McFadden, Freida",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781728296227/the-boyfriend?path=1_32,255000.0,255000.0,0.0
The Housemaid Is Watching,"McFadden, Freida",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781464280245/the-housemaid-is-watching?path=1_32,238000.0,238000.0,0.0
Every Summer After,"Fortune, Carley",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780593438534/every-summer-after?path=1_32,185000.0,334000.0,45.0
Batman: Arkham Asylum: DC Compact Comics,"Morrison, Grant",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781799506997/batman-arkham-asylum-dc-compact-comics?path=1_32,198000.0,198000.0,0.0
Strange Houses,Uketsu,Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781805335375/strange-houses?path=1_32,395000.0,395000.0,0.0
"Jujutsu Kaisen, Vol. 25","Akutami, Gege",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781974751884/jujutsu-kaisen-vol-25?path=1_32,238000.0,238000.0,0.0
Jane Eyre,"Brontë, Charlotte",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780141441146/jane-eyre?path=1_32,225000.0,225000.0,0.0
The Tenant,"McFadden, Freida",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781464227318/the-tenant?path=1_32,255000.0,255000.0,0.0
People We Meet on Vacation,"Henry, Emily",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781984806758/people-we-meet-on-vacation?path=1_32,235000.0,235000.0,0.0
Onyx Storm,"Yarros, Rebecca",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780349437071/onyx-storm?path=1_32,365000.0,365000.0,0.0
The Midnight Library: A GMA Book Club Pick,"Haig, Matt",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780525559498/the-midnight-library-a-gma-book-club-pick?path=1_32,248000.0,248000.0,0.0
Pablo and Splash: Roman Holiday,"Dempsey, Sheena",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781526662859/pablo-and-splash-roman-holiday?path=1_32,200000.0,200000.0,0.0
Love Poems,"Kaur, Rupi",Hardcover,1,Fiction & Literature,http://www.periplus.com/p/9798881606343/love-poems?path=1_32,398000.0,398000.0,0.0
Sunrise on the Reaping,"Collins, Suzanne",Hardcover,1,Fiction & Literature,http://www.periplus.com/p/9780702340574/sunrise-on-the-reaping?path=1_32,515000.0,515000.0,0.0
Never Lie,"McFadden, Freida",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781728296166/never-lie?path=1_32,238000.0,325000.0,27.0
The Surrogate Mother,"McFadden, Freida",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781464227301/the-surrogate-mother?path=1_32,255000.0,255000.0,0.0
Blue Lock 19,"Kaneshiro, Muneyuki",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781646517985/blue-lock-19?path=1_32,245000.0,245000.0,0.0
Not Quite Dead Yet tpb US,by Holly Jackson,Paperback,1,Fiction & Literature,http://www.periplus.com/p/9798217091591/not-quite-dead-yet-tpb-us?path=1_32,365000.0,365000.0,0.0
Letters from a Stoic,"Seneca, Lucius Annaeus",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780008425050/letters-from-a-stoic?path=1_32,82000.0,82000.0,0.0
"Solo Leveling, Vol. 14 (Comic): Side Stories 1",-,Paperback,1,Fiction & Literature,http://www.periplus.com/p/9798400904646/solo-leveling-vol-14-comic-side-stories-1?path=1_32,445000.0,445000.0,0.0
"Jujutsu Kaisen, Vol. 27","Akutami, Gege",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781974755592/jujutsu-kaisen-vol-27?path=1_32,238000.0,238000.0,0.0
"Love Bullet, Vol. 1",Inee,Paperback,1,Fiction & Literature,http://www.periplus.com/p/9798855430301/love-bullet-vol-1?path=1_32,285000.0,285000.0,0.0
Family Happiness,"Tolstoy, Leo",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780241746936/family-happiness?path=1_32,138000.0,138000.0,0.0
Almond (Nomad Edition),"Sohn, Won-Pyung",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780063469228/almond-nomad-edition?path=1_32,258000.0,258000.0,0.0
The Housemaid,Freida McFadden,Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781538780015/the-housemaid?path=1_32,238000.0,238000.0,0.0
Meditations,"Aurelius, Marcus",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780008425029/meditations?path=1_32,82000.0,82000.0,0.0
Killer Instinct,"Barnes, Jennifer Lynn",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780316540728/killer-instinct?path=1_32,258000.0,258000.0,0.0
Picking Daisies on Sundays,"Cincotti, Liana",Paperback,0,Fiction & Literature,http://www.periplus.com/p/9798396490833/picking-daisies-on-sundays?path=1_32,360000.0,360000.0,0.0
Babel: Or the Necessity of Violence: An Arcane History...,"Kuang, R. F.",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780063021433/babel-or-the-necessity-of-violence-an-arcane-history-of-the-oxford-translators-revolution?path=1_32,238000.0,238000.0,0.0
Loved One,"Muharrar, Aisha",Hardcover,1,Fiction & Literature,http://www.periplus.com/p/9780593655849/loved-one?path=1_32,575000.0,575000.0,0.0
"One Piece (Omnibus Edition), Vol. 35","Oda, Eiichiro",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781974755899/one-piece-omnibus-edition-vol-35?path=1_32,338000.0,338000.0,0.0
In Ghostly Japan pb,"by Lafcadio Hearn (Author), Michael Dyla",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9784805318553/in-ghostly-japan-pb?path=1_32,109000.0,228000.0,52.0
We'll Prescribe You a Cat,"Ishida, Syou",Hardcover,1,Fiction & Literature,http://www.periplus.com/p/9781529936711/we-ll-prescribe-you-a-cat?path=1_32,308000.0,308000.0,0.0
Fantastic Four: Solve Everything [Marvel Premier Collection...,"Hickman, Jonathan",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781302964870/fantastic-four-solve-everything-marvel-premier-collection?path=1_32,298000.0,298000.0,0.0
The Perfect Son,"McFadden, Freida",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781464227295/the-perfect-son?path=1_32,238000.0,238000.0,0.0
Out of the Woods,"Bonam-Young, Hannah",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780593871867/out-of-the-woods?path=1_32,386000.0,386000.0,0.0
We'll Prescribe You a Cat,"Ishida, Syou",Hardcover,1,Fiction & Literature,http://www.periplus.com/p/9780593818749/we-ll-prescribe-you-a-cat?path=1_32,305000.0,305000.0,0.0
Don't Be In Love,"Cincotti, Liana",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9798335570060/don-t-be-in-love?path=1_32,480000.0,480000.0,0.0
All in,"Barnes, Jennifer Lynn",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780316540841/all-in?path=1_32,230000.0,250000.0,8.0
Better Than the Movies,"Painter, Lynn",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781534467637/better-than-the-movies?path=1_32,258000.0,258000.0,0.0
Case File Compendium: Bing an Ben (Novel) Vol. 2,Rou Bao Bu Chi Rou,Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781685797737/case-file-compendium-bing-an-ben-novel-vol-2?path=1_32,343000.0,429000.0,20.0
Batman: Gotham by Gaslight: DC Compact Comics Edition...,"Augustyn, Brian",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781799506652/batman-gotham-by-gaslight-dc-compact-comics-edition?path=1_32,198000.0,198000.0,0.0
In Your Dreams,"Adams, Sarah",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780593723715/in-your-dreams?path=1_32,228000.0,228000.0,0.0
On the Calculation of Volume I,"Balle, Solvej",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780571383375/on-the-calculation-of-volume-i?path=1_32,325000.0,325000.0,0.0
"Solo Leveling, Vol. 13 (Comic)",-,Paperback,1,Fiction & Literature,http://www.periplus.com/p/9798400902598/solo-leveling-vol-13-comic?path=1_32,358200.0,398000.0,10.0
Intermezzo,"Rooney, Sally",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780374608538/intermezzo?path=1_32,215000.0,338000.0,36.0
Wuthering Heights,"Brontë, Emily",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780141439556/wuthering-heights?path=1_32,185000.0,189000.0,2.0
The House Across the Lake,"Sager, Riley",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780593183212/the-house-across-the-lake?path=1_32,235000.0,235000.0,0.0
Heaven Official's Blessing: Tian Guan CI Fu (Deluxe...,Mo Xiang Tong Xiu,Hardcover,1,Fiction & Literature,http://www.periplus.com/p/9798888433201/heaven-official-s-blessing-tian-guan-ci-fu-deluxe-hardcover-novel-vol-1?path=1_32,550000.0,598000.0,8.0
"Musashi: Book One - Earth, Water & Fire - The Novel...","Yoshikawa, Eiji",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9784805318416/musashi-book-one-earth-water-and-fire-the-novel-new-unabridged-translation?path=1_32,358000.0,358000.0,0.0
The Full Moon Coffee Shop : THE #1 INTERNATIONALLY...,"Mochizuki, Mai",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781914240942/the-full-moon-coffee-shop-the-1-internationally-bestselling-healing-series?path=1_32,315000.0,315000.0,0.0
"Jujutsu Kaisen, Vol. 29","Akutami, Gege",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781974762019/jujutsu-kaisen-vol-29?path=1_32,238000.0,238000.0,0.0
The Poppy War,"Kuang, R. F.",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780063429147/the-poppy-war?path=1_32,185000.0,185000.0,0.0
"Kagurabachi, Vol. 1","Hokazono, Takeru",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781974747245/kagurabachi-vol-1?path=1_32,238000.0,238000.0,0.0
Whispering Rooms,"Kondo, Marie",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781806170586/whispering-rooms?path=1_32,285000.0,288000.0,1.0
Problematic Summer Romance,"Hazelwood, Ali",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781408729885/problematic-summer-romance?path=1_32,215000.0,215000.0,0.0
"Chinese Myths & Legends: Tales of Gods, Heroes...",-,Hardcover,1,Fiction & Literature,http://www.periplus.com/p/9781804178065/chinese-myths-and-amp-legends-tales-of-gods-heroes-and-amp-monsters?path=1_32,248000.0,248000.0,0.0
Next Time Will Be Our Turn,"Sutanto, Jesse Q.",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780593816875/next-time-will-be-our-turn?path=1_32,218000.0,218000.0,0.0
Immortal Consequences: A Good Morning America YA Book...,"Marie, I. V.",Hardcover,1,Fiction & Literature,http://www.periplus.com/p/9780593898802/immortal-consequences-a-good-morning-america-ya-book-club-pick?path=1_32,385000.0,385000.0,0.0
Sunrise on the Reaping: Collector's Gift Edition (...,"Collins, Suzanne",Hardcover,1,Fiction & Literature,http://www.periplus.com/p/9798225019280/sunrise-on-the-reaping-collector-s-gift-edition-the-hunger-games?path=1_32,682000.0,682000.0,0.0
"Kagurabachi, Vol. 5","Hokazono, Takeru",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781974758913/kagurabachi-vol-5?path=1_32,202500.0,225000.0,10.0
The Husky and His White Cat Shizun: Erha He Ta de ...,Rou Bao Bu Chi Rou,Paperback,1,Fiction & Literature,http://www.periplus.com/p/9798888434857/the-husky-and-his-white-cat-shizun-erha-he-ta-de-bai-mao-shizun-novel-vol-10?path=1_32,368000.0,368000.0,0.0
The Jasad Heir,"Hashem, Sara",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780316477864/the-jasad-heir?path=1_32,398000.0,398000.0,0.0
Blue Lock 20,"Kaneshiro, Muneyuki",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781646518265/blue-lock-20?path=1_32,220500.0,245000.0,10.0
The Picture of Dorian Gray,"Wilde, Oscar",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780141439570/the-picture-of-dorian-gray?path=1_32,225000.0,225000.0,0.0
Blue Lock 21,"Kaneshiro, Muneyuki",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781646519446/blue-lock-21?path=1_32,189000.0,245000.0,23.0
Harley Quinn: Wild at Heart: DC Compact Comics Edition...,"Conner, Amanda",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781799503033/harley-quinn-wild-at-heart-dc-compact-comics-edition?path=1_32,185000.0,185000.0,0.0
The Count of Monte Cristo,"Dumas, Alexandre",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780140449266/the-count-of-monte-cristo?path=1_32,258000.0,286000.0,10.0
Spider-Man: Fake Red,"Osawa, Yusuke",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781974738786/spider-man-fake-red?path=1_32,298000.0,298000.0,0.0
Deep End,"Hazelwood, Ali",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780593550441/deep-end?path=1_32,250000.0,250000.0,0.0
Michaelides- Silent Patient,"Michaelides, Alex",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781250762481/michaelides-silent-patient?path=1_32,200000.0,200000.0,0.0
Case File Compendium: Bing an Ben (Novel) Vol. 3,Rou Bao Bu Chi Rou,Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781685797744/case-file-compendium-bing-an-ben-novel-vol-3?path=1_32,343000.0,429000.0,20.0
Problematic Summer Romance,"Hazelwood, Ali",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9798217187430/problematic-summer-romance?path=1_32,235000.0,235000.0,0.0
Murder at the Black Cat Café,"Yokomizo, Seishi",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781805335511/murder-at-the-black-cat-caf?path=1_32,275000.0,275000.0,0.0
Heaven Official's Blessing: Tian Guan CI Fu (Deluxe...,Mo Xiang Tong Xiu,Hardcover,1,Fiction & Literature,http://www.periplus.com/p/9798893736311/heaven-official-s-blessing-tian-guan-ci-fu-deluxe-hardcover-novel-vol-8?path=1_32,598000.0,598000.0,0.0
Monkey King: Journey to the West,"Cheng'en, Wu",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780143138938/monkey-king-journey-to-the-west?path=1_32,295000.0,295000.0,0.0
Remarkably Bright Creatures,"Van Pelt, Shelby",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780063204164/remarkably-bright-creatures?path=1_32,218000.0,218000.0,0.0
The Do-Over,"Painter, Lynn",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781534478879/the-do-over?path=1_32,235000.0,235000.0,0.0
Beauty is a Wound,"Kurniawan, Eka",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781805331964/beauty-is-a-wound?path=1_32,328000.0,328000.0,0.0
Transformers Vol. 4: Conquer and Control,"Johnson, Daniel Warren",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9781534332584/transformers-vol-4-conquer-and-control?path=1_32,325000.0,325000.0,0.0
Mate,"Hazelwood, Ali",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780593952580/mate?path=1_32,218000.0,218000.0,0.0
"Omniscient Reader's Viewpoint, Vol. 1",Sleepy-C(3b2s Studio),Paperback,1,Fiction & Literature,http://www.periplus.com/p/9798400901065/omniscient-reader-s-viewpoint-vol-1?path=1_32,398000.0,450000.0,12.0
Martyr!,"Akbar, Kaveh",Paperback,1,Fiction & Literature,http://www.periplus.com/p/9780593685778/martyr?path=1_32,248000.0,248000.0,0.0
